KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,FISIKA,KIMIA,BIOLOGI,RERATA NILAI,Tahun,Status
25,PAPUA,-4.579999999999998,3.8299999999999983,-0.10999999999999943,6.300000000000001,2.789999999999999,2.950000000000003,2.9299999999999997,2016-2019,S
26,BENGKULU,2.280000000000001,5.230000000000004,5.509999999999998,8.949999999999996,11.120000000000001,5.200000000000003,7.450000000000003,2016-2019,S
27,MALUKU UTARA,-8.879999999999995,-2.3799999999999955,-11.159999999999997,-5.560000000000002,-14.530000000000001,-7.349999999999994,-7.270000000000003,2016-2019,S
28,BANGKA BELITUNG,5.039999999999999,4.399999999999999,4.82,12.84,13.879999999999995,5.82,8.810000000000002,2016-2019,S
29,GORONTALO,2.3999999999999986,4.57,-0.2600000000000051,3.969999999999999,1.5300000000000011,2.3800000000000026,3.990000000000002,2016-2019,S
30,BANTEN,2.819999999999993,3.4399999999999977,-6.189999999999998,7.479999999999997,6.970000000000006,-1.220000000000006,2.509999999999998,2016-2019,S
31,KEPULAUAN RIAU,5.509999999999991,11.630000000000003,1.0200000000000031,14.950000000000003,6.449999999999996,4.25,8.479999999999997,2016-2019,S
32,SULAWESI BARAT,1.980000000000004,4.25,-0.370000000000001,3.4299999999999997,3.0,4.850000000000001,3.789999999999999,2016-2019,S
33,PAPUA BARAT,-7.6200000000000045,-4.260000000000005,-16.949999999999996,-7.969999999999999,-6.479999999999997,-9.469999999999999,-8.949999999999996,2016-2019,S
34,KALIMANTAN UTARA,5.079999999999998,3.3699999999999974,0.4400000000000013,6.360000000000003,5.719999999999999,3.5,6.340000000000003,2016-2019,S
1,DKI JAKARTA,-1.8999999999999915,2.489999999999995,-2.739999999999995,-5.5,-0.3400000000000034,3.1100000000000065,-0.6099999999999994,2017-2018,S
2,JAWA BARAT,-2.8100000000000023,2.729999999999997,-5.339999999999996,-5.229999999999997,-0.8599999999999994,-0.7199999999999989,-1.6899999999999977,2017-2018,S
3,JAWA TENGAH,-2.4399999999999977,3.969999999999999,-2.6799999999999997,-5.420000000000002,-0.990000000000002,-0.02999999999999403,-0.5600000000000023,2017-2018,S
4,DI YOGYAKARTA,-3.319999999999993,3.980000000000004,-4.200000000000003,-6.75,-1.4399999999999977,0.2700000000000031,-1.3200000000000003,2017-2018,S
5,JAWA TIMUR,-1.5799999999999983,5.039999999999999,-2.490000000000002,-3.6500000000000057,-1.3200000000000003,1.5200000000000031,0.3400000000000034,2017-2018,S
6,ACEH,-1.9299999999999997,-1.1500000000000057,-7.550000000000001,-0.3299999999999983,2.6099999999999994,-0.2700000000000031,-2.6799999999999997,2017-2018,S
7,SUMATERA UTARA,-6.779999999999994,-8.769999999999996,-18.4,-12.809999999999995,-4.909999999999997,-12.899999999999999,-11.449999999999996,2017-2018,S
8,SUMATERA BARAT,-0.8599999999999994,-1.8099999999999952,-10.579999999999998,-8.980000000000004,-0.7000000000000028,-4.239999999999995,-4.439999999999998,2017-2018,S
9,RIAU,-3.1599999999999966,2.719999999999999,-2.1700000000000017,1.9299999999999997,-0.9199999999999946,1.7600000000000051,-0.259999999999998,2017-2018,S
10,JAMBI,-3.210000000000008,-2.3500000000000014,-11.409999999999997,-11.29,6.619999999999997,-1.8699999999999974,-4.769999999999996,2017-2018,S
11,SUMATERA SELATAN,-2.8599999999999994,4.25,-0.9000000000000021,-0.9600000000000009,5.07,2.6400000000000006,0.8100000000000023,2017-2018,S
12,LAMPUNG,-1.509999999999998,2.210000000000001,-3.2699999999999996,-2.6500000000000057,1.5600000000000023,-0.5399999999999991,-0.7999999999999972,2017-2018,S
13,KALIMANTAN BARAT,-1.8400000000000034,5.140000000000001,-0.9199999999999946,1.2100000000000009,3.0900000000000034,3.030000000000001,1.3200000000000003,2017-2018,S
14,KALIMANTAN TENGAH,-1.0399999999999991,1.2899999999999991,-3.4800000000000004,4.960000000000004,5.090000000000003,-0.1599999999999966,-0.6400000000000006,2017-2018,S
15,KALIMANTAN SELATAN,-0.010000000000005116,4.32,0.4499999999999993,-1.3599999999999994,2.8999999999999986,5.270000000000003,2.0900000000000034,2017-2018,S
16,KALIMANTAN TIMUR,-2.009999999999991,-2.020000000000003,-4.700000000000003,-7.230000000000004,-0.9099999999999966,0.5899999999999963,-2.3999999999999986,2017-2018,S
17,SULAWESI UTARA,0.23999999999999488,-4.030000000000001,-4.960000000000001,-2.0700000000000003,2.190000000000005,1.5799999999999983,-1.9600000000000009,2017-2018,S
18,SULAWESI TENGAH,0.0,-3.75,-1.0700000000000003,-4.309999999999995,1.7899999999999991,4.089999999999996,-0.5300000000000011,2017-2018,S
19,SULAWESI SELATAN,0.5799999999999983,-8.990000000000002,-9.2,-2.700000000000003,-1.0900000000000034,-6.780000000000001,-5.899999999999999,2017-2018,S
20,SULAWESI TENGGARA,-1.5899999999999963,-19.340000000000003,-20.07,-17.620000000000005,-9.93,-12.399999999999999,-13.46,2017-2018,S
21,MALUKU,5.270000000000003,-0.9399999999999977,-1.5200000000000031,2.450000000000003,4.409999999999997,-0.10000000000000142,0.8700000000000045,2017-2018,S
22,BALI,-0.9900000000000091,-3.259999999999998,-5.010000000000005,-0.3299999999999983,-3.3299999999999983,4.809999999999995,-1.5200000000000031,2017-2018,S
23,NUSA TENGGARA BARAT,1.2600000000000051,-1.8900000000000006,-3.129999999999999,-1.3299999999999983,3.4299999999999997,1.6799999999999997,-0.5300000000000011,2017-2018,S
24,NUSA TENGGARA TIMUR,2.6899999999999977,3.0400000000000063,0.5100000000000016,-0.10999999999999943,5.259999999999998,0.04999999999999716,1.7600000000000051,2017-2018,S
25,PAPUA,2.0,-1.3999999999999986,-2.9700000000000024,-0.8500000000000014,1.3200000000000003,-2.4299999999999997,-1.019999999999996,2017-2018,S
26,BENGKULU,-1.7600000000000051,5.630000000000003,-0.04999999999999716,3.039999999999999,6.349999999999994,3.5700000000000003,1.8999999999999986,2017-2018,S
27,MALUKU UTARA,0.9600000000000009,-4.170000000000002,-5.649999999999999,3.809999999999995,-0.46999999999999886,-4.729999999999997,-3.259999999999998,2017-2018,S
28,BANGKA BELITUNG,-4.320000000000007,4.189999999999998,-5.289999999999999,-3.269999999999996,-2.5899999999999963,1.0999999999999943,-1.5399999999999991,2017-2018,S
29,GORONTALO,-4.130000000000003,-1.990000000000002,-5.91,-13.420000000000002,-11.469999999999999,-0.45000000000000284,-3.769999999999996,2017-2018,S
30,BANTEN,-2.3699999999999903,3.200000000000003,-1.9099999999999966,-1.8300000000000054,0.21999999999999886,1.3499999999999943,-0.0799999999999983,2017-2018,S
31,KEPULAUAN RIAU,-0.3299999999999983,-0.769999999999996,-1.9200000000000017,-1.6499999999999986,4.530000000000001,0.7899999999999991,-0.519999999999996,2017-2018,S
32,SULAWESI BARAT,0.6599999999999966,-3.0900000000000034,-0.8000000000000007,-7.32,-5.829999999999998,3.980000000000004,0.12000000000000455,2017-2018,S
33,PAPUA BARAT,0.9299999999999997,-6.199999999999996,-5.75,-9.610000000000007,-7.780000000000001,-6.240000000000002,-4.510000000000005,2017-2018,S
34,KALIMANTAN UTARA,-1.7100000000000009,0.8499999999999943,-4.280000000000001,-2.9399999999999977,-1.6499999999999986,4.32,-0.6899999999999977,2017-2018,S
1,DKI JAKARTA,0.5799999999999983,5.230000000000004,-0.8499999999999943,-0.030000000000001137,0.6899999999999977,4.850000000000001,1.8400000000000034,2017-2019,S
2,JAWA BARAT,-0.539999999999992,4.739999999999995,-0.759999999999998,-2.5700000000000003,0.25,3.0,1.3200000000000003,2017-2019,S
3,JAWA TENGAH,0.29000000000000625,4.439999999999998,0.7099999999999937,-2.210000000000001,0.3400000000000034,2.0700000000000003,1.6499999999999986,2017-2019,S
4,DI YOGYAKARTA,0.04000000000000625,4.210000000000001,-0.8900000000000006,-1.4099999999999966,-0.5900000000000034,2.8500000000000014,1.1500000000000057,2017-2019,S
5,JAWA TIMUR,-0.5300000000000011,5.020000000000003,0.3299999999999983,-1.0700000000000003,-0.980000000000004,2.780000000000001,1.6500000000000057,2017-2019,S
6,ACEH,-1.480000000000004,2.0799999999999983,-2.080000000000002,2.1299999999999955,5.310000000000002,5.119999999999997,0.8200000000000003,2017-2019,S
7,SUMATERA UTARA,-6.799999999999997,-7.82,-15.170000000000002,-11.309999999999995,-5.439999999999998,-10.5,-9.949999999999996,2017-2019,S
8,SUMATERA BARAT,0.9000000000000057,0.10999999999999943,-7.449999999999996,-7.060000000000002,-0.6000000000000014,-1.1399999999999935,-2.0999999999999943,2017-2019,S
9,RIAU,-2.299999999999997,1.7999999999999972,-2.3299999999999983,0.7999999999999972,-3.3599999999999994,2.0500000000000043,-0.4199999999999946,2017-2019,S
10,JAMBI,0.4399999999999977,1.8799999999999955,-5.339999999999996,-8.68,-2.0600000000000023,4.659999999999997,-0.269999999999996,2017-2019,S
11,SUMATERA SELATAN,-1.4299999999999997,5.779999999999994,2.8599999999999994,0.6300000000000026,4.43,6.390000000000001,3.200000000000003,2017-2019,S
12,LAMPUNG,1.3299999999999983,4.210000000000001,1.2700000000000031,1.269999999999996,4.440000000000005,3.6499999999999986,2.5700000000000003,2017-2019,S
13,KALIMANTAN BARAT,0.769999999999996,6.789999999999999,2.6799999999999997,2.6499999999999986,3.710000000000001,7.82,4.140000000000001,2017-2019,S
14,KALIMANTAN TENGAH,1.6899999999999977,4.079999999999998,1.2100000000000044,9.34,7.800000000000004,5.340000000000003,3.1799999999999997,2017-2019,S
15,KALIMANTAN SELATAN,3.3999999999999915,1.6000000000000014,3.41,1.1000000000000014,2.530000000000001,11.030000000000001,4.020000000000003,2017-2019,S
16,KALIMANTAN TIMUR,1.2199999999999989,-4.619999999999997,-4.789999999999999,-0.7100000000000009,-0.07000000000000028,4.670000000000002,-1.3199999999999932,2017-2019,S
17,SULAWESI UTARA,0.9600000000000009,-4.710000000000001,-0.5200000000000031,-0.5799999999999983,-2.8799999999999955,6.959999999999994,0.05000000000000426,2017-2019,S
18,SULAWESI TENGAH,0.8900000000000006,-4.57,1.9499999999999993,-0.030000000000001137,2.5899999999999963,7.109999999999999,1.009999999999998,2017-2019,S
19,SULAWESI SELATAN,0.3400000000000034,-8.619999999999997,-4.660000000000004,-0.10999999999999943,-1.0399999999999991,-2.3800000000000026,-3.759999999999998,2017-2019,S
20,SULAWESI TENGGARA,-4.82,-22.07,-26.180000000000003,-23.020000000000003,-23.42,-14.219999999999999,-17.42,2017-2019,S
21,MALUKU,-3.3599999999999994,-12.620000000000005,-14.550000000000004,-3.3599999999999994,-17.770000000000003,-6.710000000000001,-9.659999999999997,2017-2019,S
22,BALI,2.3299999999999983,-6.68,-5.850000000000001,0.7299999999999969,-6.149999999999999,1.6299999999999955,-2.3200000000000003,2017-2019,S
23,NUSA TENGGARA BARAT,1.5900000000000034,0.769999999999996,2.0400000000000027,2.460000000000001,2.1899999999999977,7.530000000000001,2.710000000000001,2017-2019,S
24,NUSA TENGGARA TIMUR,2.8800000000000026,1.1300000000000026,1.889999999999997,-0.03999999999999915,2.8399999999999963,4.219999999999999,2.260000000000005,2017-2019,S
25,PAPUA,-0.6400000000000006,-0.17999999999999972,0.3299999999999983,1.759999999999998,-1.5800000000000054,3.3400000000000034,0.490000000000002,2017-2019,S
26,BENGKULU,-0.09000000000000341,7.990000000000002,6.210000000000001,6.969999999999999,6.609999999999999,7.950000000000003,5.450000000000003,2017-2019,S
27,MALUKU UTARA,-5.3799999999999955,-10.11,-11.129999999999995,3.039999999999999,-10.170000000000002,-5.279999999999994,-7.93,2017-2019,S
28,BANGKA BELITUNG,-1.4300000000000068,4.640000000000001,-0.6499999999999986,0.28999999999999915,-0.0799999999999983,3.3999999999999986,1.1599999999999966,2017-2019,S
29,GORONTALO,-2.1100000000000065,-0.17999999999999972,-0.8100000000000023,-9.530000000000001,-11.619999999999997,3.530000000000001,-0.6199999999999974,2017-2019,S
30,BANTEN,0.030000000000001137,6.590000000000003,2.200000000000003,1.7099999999999937,1.7100000000000009,6.989999999999995,3.5799999999999983,2017-2019,S
31,KEPULAUAN RIAU,2.9599999999999937,4.390000000000001,-1.4299999999999997,6.490000000000002,4.449999999999996,2.759999999999998,2.4399999999999977,2017-2019,S
32,SULAWESI BARAT,1.75,1.6499999999999986,2.0700000000000003,-6.25,-14.07,10.520000000000003,3.6499999999999986,2017-2019,S
33,PAPUA BARAT,-1.0300000000000011,-7.920000000000002,-7.18,-4.780000000000001,-6.269999999999996,-3.1600000000000037,-4.93,2017-2019,S
34,KALIMANTAN UTARA,1.3599999999999994,3.529999999999994,0.9699999999999989,-1.2099999999999937,-1.1599999999999966,3.75,1.9200000000000017,2017-2019,S
1,DKI JAKARTA,2.4799999999999898,2.740000000000009,1.8900000000000006,5.469999999999999,1.0300000000000011,1.7399999999999949,2.450000000000003,2018-2019,S
2,JAWA BARAT,2.2700000000000102,2.009999999999998,4.579999999999998,2.6599999999999966,1.1099999999999994,3.719999999999999,3.009999999999998,2018-2019,S
3,JAWA TENGAH,2.730000000000004,0.46999999999999886,3.3899999999999935,3.210000000000001,1.3300000000000054,2.0999999999999943,2.210000000000001,2018-2019,S
4,DI YOGYAKARTA,3.3599999999999994,0.22999999999999687,3.3100000000000023,5.340000000000003,0.8499999999999943,2.5799999999999983,2.470000000000006,2018-2019,S
5,JAWA TIMUR,1.0499999999999972,-0.01999999999999602,2.8200000000000003,2.5800000000000054,0.3399999999999963,1.259999999999998,1.3100000000000023,2018-2019,S
6,ACEH,0.44999999999999574,3.230000000000004,5.469999999999999,2.4599999999999937,2.700000000000003,5.390000000000001,3.5,2018-2019,S
7,SUMATERA UTARA,-0.020000000000003126,0.9499999999999957,3.229999999999997,1.5,-0.5300000000000011,2.3999999999999986,1.5,2018-2019,S
8,SUMATERA BARAT,1.7600000000000051,1.9199999999999946,3.1300000000000026,1.9200000000000017,0.10000000000000142,3.1000000000000014,2.3400000000000034,2018-2019,S
9,RIAU,0.8599999999999994,-0.9200000000000017,-0.1599999999999966,-1.1300000000000026,-2.440000000000005,0.28999999999999915,-0.1599999999999966,2018-2019,S
10,JAMBI,3.6500000000000057,4.229999999999997,6.07,2.6099999999999994,-8.68,6.529999999999994,4.5,2018-2019,S
11,SUMATERA SELATAN,1.4299999999999997,1.529999999999994,3.7600000000000016,1.5900000000000034,-0.6400000000000006,3.75,2.3900000000000006,2018-2019,S
12,LAMPUNG,2.8399999999999963,2.0,4.540000000000003,3.9200000000000017,2.8800000000000026,4.189999999999998,3.3699999999999974,2018-2019,S
13,KALIMANTAN BARAT,2.6099999999999994,1.6499999999999986,3.5999999999999943,1.4399999999999977,0.6199999999999974,4.789999999999999,2.8200000000000003,2018-2019,S
14,KALIMANTAN TENGAH,2.729999999999997,2.789999999999999,4.690000000000005,4.3799999999999955,2.710000000000001,5.5,3.8200000000000003,2018-2019,S
15,KALIMANTAN SELATAN,3.4099999999999966,-2.719999999999999,2.960000000000001,2.460000000000001,-0.36999999999999744,5.759999999999998,1.9299999999999997,2018-2019,S
16,KALIMANTAN TIMUR,3.2299999999999898,-2.5999999999999943,-0.0899999999999963,6.520000000000003,0.8399999999999963,4.080000000000005,1.0800000000000054,2018-2019,S
17,SULAWESI UTARA,0.720000000000006,-0.6799999999999997,4.439999999999998,1.490000000000002,-5.07,5.3799999999999955,2.010000000000005,2018-2019,S
18,SULAWESI TENGAH,0.8900000000000006,-0.8200000000000003,3.0199999999999996,4.279999999999994,0.7999999999999972,3.020000000000003,1.5399999999999991,2018-2019,S
19,SULAWESI SELATAN,-0.23999999999999488,0.37000000000000455,4.539999999999996,2.5900000000000034,0.05000000000000426,4.399999999999999,2.1400000000000006,2018-2019,S
20,SULAWESI TENGGARA,-3.230000000000004,-2.729999999999997,-6.110000000000003,-5.399999999999999,-13.490000000000002,-1.8200000000000003,-3.960000000000001,2018-2019,S
21,MALUKU,-8.630000000000003,-11.680000000000007,-13.030000000000001,-5.810000000000002,-22.18,-6.609999999999999,-10.530000000000001,2018-2019,S
22,BALI,3.3200000000000074,-3.4200000000000017,-0.8399999999999963,1.0599999999999952,-2.8200000000000003,-3.1799999999999997,-0.7999999999999972,2018-2019,S
23,NUSA TENGGARA BARAT,0.3299999999999983,2.6599999999999966,5.170000000000002,3.789999999999999,-1.240000000000002,5.850000000000001,3.240000000000002,2018-2019,S
24,NUSA TENGGARA TIMUR,0.19000000000000483,-1.9100000000000037,1.3799999999999955,0.07000000000000028,-2.4200000000000017,4.170000000000002,0.5,2018-2019,S
25,PAPUA,-2.6400000000000006,1.2199999999999989,3.3000000000000007,2.6099999999999994,-2.9000000000000057,5.770000000000003,1.509999999999998,2018-2019,S
26,BENGKULU,1.6700000000000017,2.3599999999999994,6.259999999999998,3.9299999999999997,0.2600000000000051,4.380000000000003,3.5500000000000043,2018-2019,S
27,MALUKU UTARA,-6.339999999999996,-5.939999999999998,-5.479999999999997,-0.769999999999996,-9.700000000000003,-0.5499999999999972,-4.670000000000002,2018-2019,S
28,BANGKA BELITUNG,2.8900000000000006,0.45000000000000284,4.640000000000001,3.559999999999995,2.509999999999998,2.3000000000000043,2.6999999999999957,2018-2019,S
29,GORONTALO,2.019999999999996,1.8100000000000023,5.099999999999998,3.8900000000000006,-0.14999999999999858,3.980000000000004,3.1499999999999986,2018-2019,S
30,BANTEN,2.3999999999999915,3.3900000000000006,4.109999999999999,3.539999999999999,1.490000000000002,5.640000000000001,3.6599999999999966,2018-2019,S
31,KEPULAUAN RIAU,3.289999999999992,5.159999999999997,0.490000000000002,8.14,-0.0800000000000054,1.9699999999999989,2.9599999999999937,2018-2019,S
32,SULAWESI BARAT,1.0900000000000034,4.740000000000002,2.870000000000001,1.0700000000000003,-8.240000000000002,6.539999999999999,3.529999999999994,2018-2019,S
33,PAPUA BARAT,-1.9600000000000009,-1.720000000000006,-1.4299999999999997,4.830000000000005,1.5100000000000051,3.0799999999999983,-0.4199999999999946,2018-2019,S
34,KALIMANTAN UTARA,3.0700000000000003,2.6799999999999997,5.25,1.730000000000004,0.490000000000002,-0.5700000000000003,2.6099999999999994,2018-2019,S
